origin_iso,origin_name,originregion_name,destination_iso,destination_name,destinationregion_name,countryflow_2001,countryflow_2002,countryflow_2003,countryflow_2004,countryflow_2005,countryflow_2006,countryflow_2007,countryflow_2008,countryflow_2009,countryflow_2010,countryflow_2011,countryflow_2012,countryflow_2013,countryflow_2014,countryflow_2015
AE,United Arab Emirates,Middle East,CH,Switzerland,Eurocontrol,0,0,0,0,0,0,0,0,0,0,1828,2023,2024,2218,2355
AE,United Arab Emirates,Middle East,DE,Germany,Eurocontrol,3972,4095,4969,5529,6069,7261,7048,7440,7136,7464,8037,8847,8317,8667,9219
AE,United Arab Emirates,Middle East,FR,France,Eurocontrol,1975,2294,2352,1865,2229,2623,2762,2624,2718,2817,2900,2970,3344,3491,3527
AE,United Arab Emirates,Middle East,GB,United Kingdom,Eurocontrol,5684,5660,6572,8248,9203,9434,9611,10036,9846,9430,9922,10221,11002,11141,11516
AE,United Arab Emirates,Middle East,IT,Italy,Eurocontrol,0,0,0,0,0,0,0,0,2019,2394,2528,2923,3329,3457,4864
AE,United Arab Emirates,Middle East,LB,Lebanon,Middle East,0,0,0,0,0,0,0,0,0,0,0,0,2749,3262,3639
AE,United Arab Emirates,Middle East,NL,Netherlands,Eurocontrol,0,0,2073,2453,2513,2580,2345,2110,0,2639,2877,2317,2595,2651,2710
AE,United Arab Emirates,Middle East,RU,Russia,Asia,0,0,0,0,0,0,0,0,0,0,1992,0,0,2187,0
AE,United Arab Emirates,Middle East,TR,Turkey,Eurocontrol,0,0,0,0,0,0,1998,2455,2709,2970,2989,2918,3516,3585,3348
AE,United Arab Emirates,Middle East,UA,Ukraine,Eurocontrol,0,0,0,0,0,0,0,0,0,0,0,0,2073,0,0
AE,United Arab Emirates,Middle East,US,United States,America,0,0,0,0,0,0,0,0,2582,3019,3156,3243,3690,4666,5982
AL,Albania,Eurocontrol,IT,Italy,Eurocontrol,1837,0,1961,2296,3662,3635,4099,4038,4560,5208,6013,5747,5563,4651,5250
AM,Armenia,Eurocontrol,RU,Russia,Asia,0,0,0,0,0,0,5292,5821,5564,6237,6006,6950,6291,7472,6224
AT,Austria,Eurocontrol,AT,Austria,Eurocontrol,26609,27496,26917,27130,28439,28310,29742,30166,28798,28274,23785,23752,22753,21149,19137
AT,Austria,Eurocontrol,BE,Belgium,Eurocontrol,3745,4092,3717,3743,3718,3923,4145,3954,3343,3151,2945,2587,2731,2704,2692
AT,Austria,Eurocontrol,BG,Bulgaria,Eurocontrol,0,0,0,0,2006,2089,2534,2968,2439,2767,2782,3186,2457,2328,2272
AT,Austria,Eurocontrol,CH,Switzerland,Eurocontrol,11831,11279,10825,11831,10676,8593,9136,10018,9429,9318,9792,9452,9892,9288,9427
AT,Austria,Eurocontrol,CZ,Czechia,Eurocontrol,2519,2630,2572,3060,3455,3978,4056,3483,2970,3021,3209,2716,2542,2429,2515
AT,Austria,Eurocontrol,DE,Germany,Eurocontrol,33590,33059,38609,41754,42811,44359,48850,51061,48160,48111,46996,43764,41402,42308,41965
AT,Austria,Eurocontrol,DK,Denmark,Eurocontrol,1934,2092,2389,2264,2532,2241,2253,2351,1866,2228,2310,2410,2295,2162,0
AT,Austria,Eurocontrol,EG,Egypt,Middle East,0,0,0,0,0,0,0,1862,1835,1995,0,0,0,0,0
AT,Austria,Eurocontrol,ES,Spain,Eurocontrol,3503,3570,3727,4095,4327,4955,5341,5593,4530,4863,5704,5789,5244,5778,6025
AT,Austria,Eurocontrol,FR,France,Eurocontrol,6567,6488,6358,6356,8098,8079,8849,9084,7674,7826,7594,7656,6833,6679,6660
AT,Austria,Eurocontrol,GB,United Kingdom,Eurocontrol,6896,6755,7409,8660,8789,8538,8909,8640,7807,7280,7596,7307,6593,6984,7553
AT,Austria,Eurocontrol,GR,Greece,Eurocontrol,3979,3823,4048,3892,3816,4129,4124,3905,3331,3213,2890,2732,3231,3557,3979
AT,Austria,Eurocontrol,HR,Croatia,Eurocontrol,2379,2738,2770,3252,3563,3672,3816,3890,3525,3355,3273,3133,2930,3001,3013
AT,Austria,Eurocontrol,HU,Hungary,Eurocontrol,1877,2132,1873,2398,1931,1950,1865,1872,1833,1875,1838,1848,1871,1915,1828
AT,Austria,Eurocontrol,IT,Italy,Eurocontrol,7496,7864,8741,11039,10908,11378,12477,11904,9115,9571,9766,9080,8690,9344,9007
AT,Austria,Eurocontrol,NL,Netherlands,Eurocontrol,6016,5631,5444,4536,4120,3484,3756,4121,3732,3816,3961,3971,3908,3971,3966
AT,Austria,Eurocontrol,PL,Poland,Eurocontrol,2924,2656,2879,3206,3129,2949,3200,3965,3489,3351,3651,3468,3116,2745,2686
AT,Austria,Eurocontrol,RO,Romania,Eurocontrol,0,0,0,2138,2647,3248,3959,4574,4371,4668,4294,4657,3491,3434,3241
AT,Austria,Eurocontrol,RS,Serbia,Eurocontrol,0,0,0,1837,2177,2359,2666,2896,2764,3309,3429,3969,3290,3139,2948
AT,Austria,Eurocontrol,RU,Russia,Asia,0,1914,2150,2539,2864,3413,4475,5413,4767,5120,5601,5558,6040,5820,4180
AT,Austria,Eurocontrol,SE,Sweden,Eurocontrol,0,0,0,0,2037,2507,2759,2826,2683,2683,2805,2068,0,0,0
AT,Austria,Eurocontrol,SI,Slovenia,Eurocontrol,0,0,0,2124,2603,2083,2023,2287,2050,1978,0,1858,0,0,0
AT,Austria,Eurocontrol,TR,Turkey,Eurocontrol,3889,3816,3457,3988,4192,3626,3719,3879,3505,3949,4649,4649,5190,5300,5480
AT,Austria,Eurocontrol,UA,Ukraine,Eurocontrol,0,0,2040,2293,2678,3378,3797,4289,4029,3940,3850,3643,3511,2472,2372
AZ,Azerbaijan,Asia,AZ,Azerbaijan,Asia,0,0,0,0,0,0,2883,4324,4485,2451,3658,3593,3002,2169,0
AZ,Azerbaijan,Asia,TR,Turkey,Eurocontrol,0,0,0,0,0,0,0,1879,2090,2458,3099,3610,4461,4312,4424
BE,Belgium,Eurocontrol,AT,Austria,Eurocontrol,3803,4154,3775,3694,3603,3879,4082,3937,3374,3062,3014,2704,2813,2767,2794
BE,Belgium,Eurocontrol,BE,Belgium,Eurocontrol,4714,4349,5109,5525,4800,4566,4752,5967,6299,7060,7943,6238,6221,6268,5609
BE,Belgium,Eurocontrol,CH,Switzerland,Eurocontrol,6013,5763,5221,5564,5343,5234,5885,6130,5468,5756,6097,6022,5725,5710,6074
BE,Belgium,Eurocontrol,CZ,Czechia,Eurocontrol,0,0,0,2033,2173,2097,2582,2645,2556,2321,2493,2046,2032,2029,2317
BE,Belgium,Eurocontrol,DE,Germany,Eurocontrol,21338,17249,16519,16421,16534,17711,18397,18339,16486,14631,15474,14741,13771,13595,15080
BE,Belgium,Eurocontrol,DK,Denmark,Eurocontrol,5913,4924,4615,4440,4525,3773,4094,4070,3390,3567,3902,3722,3506,3420,3970
BE,Belgium,Eurocontrol,EG,Egypt,Middle East,0,0,0,0,0,0,0,1946,0,0,0,0,0,0,0
BE,Belgium,Eurocontrol,ES,Spain,Eurocontrol,16048,13530,14876,15409,16241,16772,16845,16117,14899,16399,17750,16528,17356,19645,20901
BE,Belgium,Eurocontrol,FI,Finland,Eurocontrol,0,0,2199,2202,0,2009,2084,1904,0,0,2141,0,0,0,0
BE,Belgium,Eurocontrol,FR,France,Eurocontrol,19307,14626,14757,13709,14223,14537,15399,15515,14339,14625,15028,15414,15330,15939,16141
BE,Belgium,Eurocontrol,GB,United Kingdom,Eurocontrol,31294,30016,23812,21631,21451,21251,22255,19291,16783,15712,15912,16140,14647,14250,14533
BE,Belgium,Eurocontrol,GR,Greece,Eurocontrol,3664,2970,3697,3802,3671,3654,3579,3308,3181,3118,3453,3050,2978,3583,3714
BE,Belgium,Eurocontrol,HU,Hungary,Eurocontrol,0,0,0,0,0,0,1880,0,0,1963,1837,2112,1993,1981,2140
BE,Belgium,Eurocontrol,IE,Ireland,Eurocontrol,2976,2988,3360,3080,2482,2285,1905,2018,1960,0,0,0,1997,1964,2370
BE,Belgium,Eurocontrol,IT,Italy,Eurocontrol,16582,16078,16272,14880,13799,14494,14676,14287,14161,15503,16053,15847,15573,16514,16311
BE,Belgium,Eurocontrol,MA,Morocco,Africa,0,0,0,1908,2314,2520,2954,3036,3290,3847,4341,4175,4541,4615,4390
BE,Belgium,Eurocontrol,NL,Netherlands,Eurocontrol,7200,5403,4887,4522,4092,4517,4221,3874,3372,3129,3359,3197,3056,2945,2935
BE,Belgium,Eurocontrol,NO,Norway,Eurocontrol,0,0,0,0,0,0,0,0,0,1875,1850,0,0,0,1838
BE,Belgium,Eurocontrol,PL,Poland,Eurocontrol,2331,0,0,2110,1976,2148,2577,2687,2728,2835,2829,2824,2506,3039,3858
BE,Belgium,Eurocontrol,PT,Portugal,Eurocontrol,3350,2259,2780,3172,3175,3269,3779,4262,3988,3948,3912,3640,3660,4735,5140
BE,Belgium,Eurocontrol,RO,Romania,Eurocontrol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233
BE,Belgium,Eurocontrol,SE,Sweden,Eurocontrol,5506,4944,6132,6336,4861,4500,4230,4027,3805,4354,4132,3968,3674,3759,3881
BE,Belgium,Eurocontrol,TR,Turkey,Eurocontrol,2998,2777,2726,3464,4410,3940,4294,4306,4484,4867,5049,5136,5348,5525,5475
BE,Belgium,Eurocontrol,US,United States,America,4759,3345,3521,3486,3324,3085,3448,4014,4025,4277,4441,3944,3767,3898,4117
BG,Bulgaria,Eurocontrol,AT,Austria,Eurocontrol,0,0,0,0,1988,2089,2515,2971,2436,2752,2778,3189,2448,2318,2262
BG,Bulgaria,Eurocontrol,BG,Bulgaria,Eurocontrol,3719,3206,2501,2852,3107,3788,4997,5799,4612,4255,4919,4372,3690,3380,3372
BG,Bulgaria,Eurocontrol,DE,Germany,Eurocontrol,3716,4549,5033,5256,5685,6010,5985,6190,5596,5467,5491,5166,5351,5924,5790
BG,Bulgaria,Eurocontrol,GB,United Kingdom,Eurocontrol,0,0,0,2145,2774,3403,3411,3522,3121,3010,3004,3021,3261,3328,3590
BG,Bulgaria,Eurocontrol,IT,Italy,Eurocontrol,0,0,0,0,0,0,2330,1884,0,0,1885,0,0,0,0
BG,Bulgaria,Eurocontrol,RU,Russia,Asia,0,0,0,0,0,0,1843,2178,2130,2798,3242,3609,3978,4169,3249
BR,Brazil,America,ES,Spain,Eurocontrol,0,0,0,0,0,1966,1929,2073,0,0,2039,1916,1905,2142,2201
BR,Brazil,America,FR,France,Eurocontrol,0,0,0,0,0,1844,2341,2761,2414,2374,2395,2099,1954,1868,1880
BR,Brazil,America,PT,Portugal,Eurocontrol,0,1830,2165,2624,2828,2760,3002,3341,2963,3294,3537,3611,3551,3700,3684
CA,Canada,America,DE,Germany,Eurocontrol,2956,2700,2900,3353,3686,3709,3777,4031,3949,4197,4309,4020,3810,3925,3901
CA,Canada,America,FR,France,Eurocontrol,3046,2815,2829,3113,3350,3558,3662,3738,3619,3721,3680,3457,3412,3406,3764
CA,Canada,America,GB,United Kingdom,Eurocontrol,8402,7725,7598,8615,9361,9485,10527,9296,8006,8083,7790,7837,7495,7416,7469
CA,Canada,America,NL,Netherlands,Eurocontrol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072
CH,Switzerland,Eurocontrol,AE,United Arab Emirates,Middle East,0,0,0,0,0,0,0,0,0,0,0,2042,2008,2206,2360
CH,Switzerland,Eurocontrol,AT,Austria,Eurocontrol,11708,11353,10855,11792,10559,8609,9040,10027,9283,9091,9717,9337,9703,9190,9335
CH,Switzerland,Eurocontrol,BE,Belgium,Eurocontrol,5916,5766,5189,5352,5164,5168,5812,5947,5446,5831,6086,6052,5746,5657,6115
CH,Switzerland,Eurocontrol,CH,Switzerland,Eurocontrol,27942,24195,22615,19770,20994,20655,21664,21349,20927,20848,21183,20742,19895,21396,21994
CH,Switzerland,Eurocontrol,CZ,Czechia,Eurocontrol,0,0,0,2200,2651,2660,3265,2665,2473,2461,2362,2594,3042,2335,1842
CH,Switzerland,Eurocontrol,DE,Germany,Eurocontrol,42485,42651,41085,40343,39460,40195,40984,41488,38549,39040,42964,41488,38157,38552,38233
CH,Switzerland,Eurocontrol,DK,Denmark,Eurocontrol,4451,3745,3572,3803,4068,3123,3264,3462,3189,3271,3424,3124,3208,3303,3140
CH,Switzerland,Eurocontrol,EG,Egypt,Middle East,0,0,0,0,0,0,0,1900,1981,2045,0,0,0,0,0
CH,Switzerland,Eurocontrol,ES,Spain,Eurocontrol,13991,14553,13196,13447,14001,14994,15268,13637,12298,13795,17179,17921,17169,17222,17735
CH,Switzerland,Eurocontrol,FI,Finland,Eurocontrol,0,0,0,0,0,0,0,1934,0,0,2167,0,0,0,2068
CH,Switzerland,Eurocontrol,FR,France,Eurocontrol,35420,31683,28168,27680,26536,27142,28831,28457,27376,28040,28563,28528,27328,27125,25995
CH,Switzerland,Eurocontrol,GB,United Kingdom,Eurocontrol,22760,24977,25904,25304,27077,29145,31741,33838,30024,30605,31885,31618,30409,30324,29664
CH,Switzerland,Eurocontrol,GR,Greece,Eurocontrol,3414,3201,3202,3017,2888,3226,3398,3399,3536,3454,3674,3598,3269,3726,4372
CH,Switzerland,Eurocontrol,HU,Hungary,Eurocontrol,0,0,1883,2485,2581,2693,2793,2732,2832,2250,2233,0,1854,0,0
CH,Switzerland,Eurocontrol,IL,Israel,Middle East,0,0,0,0,0,0,0,0,0,0,1950,1908,1899,1917,1910
CH,Switzerland,Eurocontrol,IT,Italy,Eurocontrol,17334,15019,15476,14922,17135,15905,16653,16257,14285,14988,15387,16126,16033,15892,16204
CH,Switzerland,Eurocontrol,LU,Luxembourg,Eurocontrol,2023,1919,1835,0,0,0,0,0,0,1923,2058,2456,2165,2195,2158
CH,Switzerland,Eurocontrol,NL,Netherlands,Eurocontrol,7911,7128,7282,7891,6562,6895,7106,7133,6863,6563,7361,7789,7673,7693,7565
CH,Switzerland,Eurocontrol,PL,Poland,Eurocontrol,2640,2333,2463,2548,2675,2570,2524,2537,2467,2437,2539,2462,2541,2665,2203
CH,Switzerland,Eurocontrol,PT,Portugal,Eurocontrol,3441,3444,3472,3418,3530,3732,4630,5246,4935,5024,5264,5416,5823,6085,6639
CH,Switzerland,Eurocontrol,RS,Serbia,Eurocontrol,2499,2512,2552,2864,2976,2849,2504,2443,2474,2564,2894,3019,3240,3322,3266
CH,Switzerland,Eurocontrol,RU,Russia,Asia,2179,2267,2458,2615,2755,3044,3491,3931,3743,3868,4496,5093,5084,5064,4448
CH,Switzerland,Eurocontrol,SE,Sweden,Eurocontrol,3828,3061,2813,2367,2647,2313,2372,2463,2463,2580,3003,2812,2557,2736,2787
CH,Switzerland,Eurocontrol,TR,Turkey,Eurocontrol,3042,2754,2766,3012,3479,2684,2883,3430,3571,3900,4359,4736,5274,5467,5638
CH,Switzerland,Eurocontrol,US,United States,America,5859,4630,4782,4592,4796,4911,5509,5450,5356,5847,6172,6234,6303,6372,6404
CN,China,Asia,DE,Germany,Eurocontrol,0,0,0,2209,2737,3477,4051,4449,4240,4567,4856,4825,4868,5522,6206
CN,China,Asia,FR,France,Eurocontrol,0,0,0,2396,2674,2867,2828,2764,2456,2587,2769,3155,3191,3279,3934
CN,China,Asia,GB,United Kingdom,Eurocontrol,0,0,0,0,0,0,0,0,0,0,0,1877,2144,2464,2864
CN,China,Asia,NL,Netherlands,Eurocontrol,0,0,0,0,0,0,2449,2621,2201,2416,2984,3045,3260,3556,3394
CO,Colombia,America,ES,Spain,Eurocontrol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836
CY,Cyprus,Eurocontrol,CY,Cyprus,Eurocontrol,2356,2512,2660,2588,2376,2039,0,0,0,0,0,0,0,0,0
CY,Cyprus,Eurocontrol,GB,United Kingdom,Eurocontrol,7696,6862,7684,7263,8113,8066,8047,8073,7816,7588,7751,7425,7003,6766,6921
CY,Cyprus,Eurocontrol,GR,Greece,Eurocontrol,3823,4358,4678,6291,6321,5773,6114,6089,6146,5904,5840,5849,4369,4749,5267
CY,Cyprus,Eurocontrol,IL,Israel,Middle East,0,2167,0,0,0,0,0,0,0,0,0,0,0,0,0
CY,Cyprus,Eurocontrol,RU,Russia,Asia,0,0,0,0,0,0,0,1905,0,2246,2791,3298,3692,4277,3435
CZ,Czechia,Eurocontrol,AT,Austria,Eurocontrol,2507,2597,2566,3020,3400,3885,4038,3477,2946,3062,3208,2728,2545,2440,2495
CZ,Czechia,Eurocontrol,BE,Belgium,Eurocontrol,0,0,0,1986,2127,2025,2558,2650,2533,2424,2503,2082,2064,2068,2403
CZ,Czechia,Eurocontrol,CH,Switzerland,Eurocontrol,0,0,0,2222,2632,2667,3261,2663,2512,2497,2385,2638,3057,2328,1840
CZ,Czechia,Eurocontrol,CZ,Czechia,Eurocontrol,4776,4870,5662,7267,7269,8386,8441,9405,10238,8241,6515,5536,4377,5040,6422
CZ,Czechia,Eurocontrol,DE,Germany,Eurocontrol,8811,9515,9749,10471,12675,13691,13563,13406,12254,11738,11392,10282,10761,9521,10001
CZ,Czechia,Eurocontrol,DK,Denmark,Eurocontrol,0,0,0,1838,0,1853,1845,0,0,1853,0,0,0,0,0
CZ,Czechia,Eurocontrol,ES,Spain,Eurocontrol,1843,1902,2242,2474,2618,2801,3446,3904,3387,3326,3344,2703,2613,2476,2711
CZ,Czechia,Eurocontrol,FR,France,Eurocontrol,3037,3297,3512,4364,4695,5232,5431,6063,5794,5930,6569,5788,5217,4797,4755
CZ,Czechia,Eurocontrol,GB,United Kingdom,Eurocontrol,3599,4774,6297,10117,11958,10407,9877,8358,6726,5674,5394,5609,5436,5759,6443
CZ,Czechia,Eurocontrol,GR,Greece,Eurocontrol,0,1902,2101,2211,2511,2857,3151,3436,3295,2900,2403,2046,2055,2452,2568
CZ,Czechia,Eurocontrol,HU,Hungary,Eurocontrol,0,0,0,2019,2e3,1968,2129,2086,1976,1944,1909,0,0,0,0
CZ,Czechia,Eurocontrol,IT,Italy,Eurocontrol,1884,2271,2774,3396,3716,4920,5966,6324,5302,4919,4807,4549,4371,4266,4647
CZ,Czechia,Eurocontrol,NL,Netherlands,Eurocontrol,0,1910,2108,2165,2170,2268,2456,2691,2401,2582,2928,2768,2772,2780,2653
CZ,Czechia,Eurocontrol,PL,Poland,Eurocontrol,0,0,0,2050,2563,2438,2491,2534,2514,2808,2945,2512,2243,2557,2749
CZ,Czechia,Eurocontrol,RU,Russia,Asia,0,1846,1906,2200,2423,2845,3678,4503,4579,4733,5679,6543,7247,6632,4714
CZ,Czechia,Eurocontrol,SK,Slovakia,Eurocontrol,2770,2838,3265,3450,3565,3547,4164,4376,3820,3726,3026,1920,0,1879,1866
CZ,Czechia,Eurocontrol,TR,Turkey,Eurocontrol,0,0,0,0,0,0,0,0,0,0,1851,1859,1866,1971,2407
DE,Germany,Eurocontrol,AE,United Arab Emirates,Middle East,3004,2874,3604,4195,4883,5614,5842,6239,6363,6586,7075,8229,8149,8246,8876
DE,Germany,Eurocontrol,AT,Austria,Eurocontrol,33519,33184,38621,41628,42825,44042,48710,50738,47747,47821,46790,43565,41272,41971,41524
DE,Germany,Eurocontrol,BE,Belgium,Eurocontrol,21775,17906,17513,17497,17169,18366,19010,18462,16184,14410,15343,14600,13487,13437,14812
DE,Germany,Eurocontrol,BG,Bulgaria,Eurocontrol,3711,4533,5011,5222,5714,6019,6049,6272,5647,5499,5529,5109,5339,5936,5741
DE,Germany,Eurocontrol,BR,Brazil,America,0,0,0,0,0,0,0,0,0,0,0,1919,1846,0,0
DE,Germany,Eurocontrol,CA,Canada,America,2858,2637,2827,3226,3657,3784,3722,3964,4020,4176,4340,4137,3981,4047,3970
DE,Germany,Eurocontrol,CH,Switzerland,Eurocontrol,42219,42314,40829,40149,39136,40205,41108,41618,38570,39636,43180,41610,38351,38617,38455
DE,Germany,Eurocontrol,CN,China,Asia,0,0,0,2220,2825,3589,3891,4231,4023,4715,5172,5154,5460,6332,6839
DE,Germany,Eurocontrol,CZ,Czechia,Eurocontrol,8823,9439,9695,10542,12659,13679,13453,13480,12270,11895,11391,10281,10664,9578,10198
DE,Germany,Eurocontrol,DE,Germany,Eurocontrol,430356,424824,407259,402660,405046,404999,411604,408568,379076,377680,379516,353471,329218,330882,330317
DE,Germany,Eurocontrol,DK,Denmark,Eurocontrol,17842,16490,16449,17329,17950,17965,17582,18890,17177,17287,17770,18071,17974,19092,20066
DE,Germany,Eurocontrol,EG,Egypt,Middle East,5934,5813,5638,7156,7341,7082,8090,8447,8291,8877,7001,8373,6700,6686,8362
DE,Germany,Eurocontrol,ES,Spain,Eurocontrol,71404,68411,73607,76570,79016,78955,84537,82420,74169,76748,77773,76005,79051,83574,83549
DE,Germany,Eurocontrol,FI,Finland,Eurocontrol,7290,6582,7098,8928,8434,8627,9703,9445,8670,8483,9678,8694,8228,8189,7902
DE,Germany,Eurocontrol,FR,France,Eurocontrol,69776,68751,65650,68232,68460,75213,75106,74107,66248,63051,67131,65132,61243,58389,57674
DE,Germany,Eurocontrol,GB,United Kingdom,Eurocontrol,71806,69137,71097,72121,74834,76818,78038,76096,71594,70452,71729,71327,70057,69964,72307
DE,Germany,Eurocontrol,GR,Greece,Eurocontrol,18469,17426,16810,17610,16774,16814,18644,18001,17584,17133,17557,15050,15583,18542,18934
DE,Germany,Eurocontrol,HR,Croatia,Eurocontrol,3924,4232,4480,4643,6160,6900,7197,7415,7343,7840,7803,7956,8263,8178,8407
DE,Germany,Eurocontrol,HU,Hungary,Eurocontrol,8181,8156,9441,11430,12598,12076,11842,11215,9846,10001,10341,9728,8747,8537,8444
DE,Germany,Eurocontrol,IE,Ireland,Eurocontrol,4064,4152,4054,4637,6124,6781,6819,7006,6571,5619,5826,5964,6020,6598,7073
DE,Germany,Eurocontrol,IL,Israel,Middle East,2035,0,0,0,0,2030,2067,2283,2695,2933,3e3,3315,3679,4054,4550
DE,Germany,Eurocontrol,IN,India,Asia,2027,1868,2126,2584,3118,3713,3704,3845,4322,4523,4266,3623,3661,3442,3389
DE,Germany,Eurocontrol,IT,Italy,Eurocontrol,56287,54988,63726,65292,70629,75472,77648,71417,64840,66084,66829,66133,62995,62921,65888
DE,Germany,Eurocontrol,JP,Japan,Asia,1842,1874,1844,2002,2089,2407,2505,2422,2294,2357,2493,2884,2919,3292,3475
DE,Germany,Eurocontrol,KR,South Korea,Asia,0,0,0,0,0,0,1896,2181,2207,2128,2116,1921,1939,1962,2191
DE,Germany,Eurocontrol,LT,Lithuania,Eurocontrol,0,0,0,2057,2603,2665,2332,2036,0,0,0,0,1859,2105,2014
DE,Germany,Eurocontrol,LU,Luxembourg,Eurocontrol,4516,4777,4072,3934,4061,4006,4157,4885,5043,5107,5754,6075,5711,5488,5703
DE,Germany,Eurocontrol,LV,Latvia,Eurocontrol,0,0,0,0,2495,2135,2820,3348,3431,3846,3852,3981,3747,3723,4075
DE,Germany,Eurocontrol,MA,Morocco,Africa,0,0,0,0,0,0,1864,2083,1986,2374,2615,2287,2957,2846,3300
DE,Germany,Eurocontrol,MT,Malta,Eurocontrol,0,0,0,0,0,0,1973,2060,1899,1972,2092,2044,2203,2244,2372
DE,Germany,Eurocontrol,NL,Netherlands,Eurocontrol,28055,25512,23142,23945,24378,27781,27429,26635,24966,24162,25841,26200,26227,26608,26586
DE,Germany,Eurocontrol,NO,Norway,Eurocontrol,4114,4373,4994,6138,6879,8294,8459,9759,10142,10485,11056,10736,10434,9340,7609
DE,Germany,Eurocontrol,PL,Poland,Eurocontrol,13963,12339,13337,17089,20643,22877,23980,26835,26115,26088,25583,27057,27111,25001,26014
DE,Germany,Eurocontrol,PT,Portugal,Eurocontrol,8852,8955,8663,8958,8740,9892,10279,10664,9815,10123,10437,10726,11398,11832,13420
DE,Germany,Eurocontrol,QA,Qatar,Middle East,0,0,0,0,0,0,0,0,0,0,2293,2417,2637,2696,2643
DE,Germany,Eurocontrol,RO,Romania,Eurocontrol,2363,2577,2824,4002,5405,5957,7376,9676,8630,8764,9172,9137,9094,8913,9731
DE,Germany,Eurocontrol,RS,Serbia,Eurocontrol,2520,3105,3037,3647,3969,4257,4404,5003,4834,5003,5784,5864,6148,5580,5788
DE,Germany,Eurocontrol,RU,Russia,Asia,10460,11535,12388,14984,15240,17219,20716,22245,20190,20289,24171,25334,24960,24814,20743
DE,Germany,Eurocontrol,SA,Saudi Arabia,Middle East,0,0,0,0,0,0,0,0,0,0,0,1885,2073,1930,1958
DE,Germany,Eurocontrol,SE,Sweden,Eurocontrol,11965,11466,12624,13909,15231,16980,17629,19343,17557,16943,17509,17079,17185,16422,17276
DE,Germany,Eurocontrol,SG,Singapore,Asia,0,0,0,0,0,0,0,0,0,1931,2166,2024,0,0,0
DE,Germany,Eurocontrol,SI,Slovenia,Eurocontrol,2102,2301,2455,2597,2958,2962,3185,3714,3122,2948,3133,3095,3004,2422,2698
DE,Germany,Eurocontrol,SK,Slovakia,Eurocontrol,0,0,0,0,2108,2178,2002,2263,0,0,0,0,0,0,0
DE,Germany,Eurocontrol,TH,Thailand,Asia,0,0,0,1992,2107,1834,2214,2185,2025,2144,2318,2073,0,1888,0
DE,Germany,Eurocontrol,TN,Tunisia,Africa,7710,5560,4717,4883,4905,4639,4474,4526,4477,4369,3107,3955,4001,4182,3058
DE,Germany,Eurocontrol,TR,Turkey,Eurocontrol,31183,34084,32906,35838,37393,34030,37107,38294,37855,43113,45003,46174,46091,49625,54146
DE,Germany,Eurocontrol,UA,Ukraine,Eurocontrol,0,0,0,1945,2557,3227,3397,3757,4577,5214,5396,5331,5310,4209,3619
DE,Germany,Eurocontrol,US,United States,America,19888,19617,21073,22263,24028,25521,27272,27596,25172,25866,27262,26951,26396,25433,25146
DK,Denmark,Eurocontrol,AT,Austria,Eurocontrol,1956,2111,2374,2270,2391,2123,2193,2268,0,2140,2232,2404,2295,2175,0
DK,Denmark,Eurocontrol,BE,Belgium,Eurocontrol,5846,4870,4608,4453,4559,3834,4121,4120,3440,3577,3875,3750,3542,3486,4073
DK,Denmark,Eurocontrol,CH,Switzerland,Eurocontrol,4464,3753,3557,3767,4059,3140,3274,3454,3160,3264,3399,3110,3166,3333,3119
DK,Denmark,Eurocontrol,CZ,Czechia,Eurocontrol,0,0,0,1852,0,1860,1855,1836,0,1850,0,0,0,0,0
DK,Denmark,Eurocontrol,DE,Germany,Eurocontrol,17965,16660,16480,17400,18068,18069,17707,18813,17071,17336,17749,18217,18184,19184,20021
DK,Denmark,Eurocontrol,DK,Denmark,Eurocontrol,51756,50537,48663,48268,45816,43145,43084,45520,43480,46860,47507,33893,33326,34014,34345
DK,Denmark,Eurocontrol,ES,Spain,Eurocontrol,4849,4760,5362,6272,6198,6169,7100,7108,7099,7859,7522,7251,8008,7971,7969
DK,Denmark,Eurocontrol,FI,Finland,Eurocontrol,4496,5324,5905,5687,6788,5855,5910,6214,5122,4715,5488,5922,4963,4141,3588
DK,Denmark,Eurocontrol,FR,France,Eurocontrol,7748,7747,6757,8049,8094,7364,7586,7012,6517,7080,7236,7170,6275,6027,6175
DK,Denmark,Eurocontrol,GB,United Kingdom,Eurocontrol,14675,14257,14523,15124,14123,13840,14251,14521,14599,13833,14104,13586,14347,13996,15258
DK,Denmark,Eurocontrol,GR,Greece,Eurocontrol,2582,2550,2462,2135,2084,2243,2230,2195,2093,2194,2331,1970,2187,2501,2675
DK,Denmark,Eurocontrol,IS,Iceland,America,0,0,0,0,0,0,1852,0,0,0,0,0,0,0,0
DK,Denmark,Eurocontrol,IT,Italy,Eurocontrol,4041,3741,3950,4440,3868,3910,4160,3992,3888,4709,4156,4336,5062,4800,5275
DK,Denmark,Eurocontrol,LT,Lithuania,Eurocontrol,1867,0,0,1978,2533,2340,1983,2034,0,2171,0,0,0,0,1872
